ticker,name,exchange,assetType
ETY,NYSE,US,STOCK
ETYFX,NMFQS,US,STOCK
ETYIX,NMFQS,US,STOCK
ETYS,NASDAQ,US,STOCK
ETYSQ,NASDAQ,US,STOCK
ETZ,NASDAQ,US,STOCK
EU,NYSE MKT,US,STOCK
EU,NYSE ARCA,US,STOCK
EUA,NYSE,US,STOCK
EUAD,BATS,US,STOCK
EUBG,PINK,US,STOCK
EUBK,NASDAQ,US,STOCK
EUCG,BATS,US,STOCK
EUCMF,OTCGREY,US,STOCK
EUCR,NASDAQ,US,STOCK
EUCRU,NASDAQ,US,STOCK
EUCRW,NASDAQ,US,STOCK
EUDA,NASDAQ,US,STOCK
EUDAW,NASDAQ,US,STOCK
EUDFX,NMFQS,US,STOCK
EUDG,NYSE ARCA,US,STOCK
EUDSF,PINK,US,STOCK
EUDV,BATS,US,STOCK
EUEMF,OTCQB,US,STOCK
EUEYX,NMFQS,US,STOCK
EUFL,NYSE ARCA,US,STOCK
EUFN,NASDAQ,US,STOCK
EUFS,NYSE ARCA,US,STOCK
EUFX,NYSE ARCA,US,STOCK
EUGAX,NMFQS,US,STOCK
EUGBX,NMFQS,US,STOCK
EUGCX,NMFQS,US,STOCK
EUGDX,NMFQS,US,STOCK
EUGFF,EXPM,US,STOCK
EUGIX,NMFQS,US,STOCK
EUGKX,NMFQS,US,STOCK
EUHMF,OTCGREY,US,STOCK
EUITF,PINK,US,STOCK
EUIVF,OTCGREY,US,STOCK
EULIF,OTCQB,US,STOCK
EUM,NYSE ARCA,US,STOCK
EUMF,BATS,US,STOCK
EUMNF,OTCQB,US,STOCK
EUMV,NYSE ARCA,US,STOCK
EUO,NYSE ARCA,US,STOCK
EUOT,PINK,US,STOCK
EUPH,NASDAQ,US,STOCK
EUR,ASX,US,STOCK
EURAAX,NMFQS,US,STOCK
EURABX,NMFQS,US,STOCK
EURACX,NMFQS,US,STOCK
EURADX,NMFQS,US,STOCK
EURAEX,NMFQS,US,STOCK
EURAFX,NMFQS,US,STOCK
EURAGX,NMFQS,US,STOCK
EURAHX,NMFQS,US,STOCK
EURAIX,NMFQS,US,STOCK
EURAJX,NMFQS,US,STOCK
EURAKX,NMFQS,US,STOCK
EURALX,NMFQS,US,STOCK
EURAMX,NMFQS,US,STOCK
EURAOX,NMFQS,US,STOCK
EURAPX,NMFQS,US,STOCK
EURHY,OTCMKTS,US,STOCK
EURI,OTCCE,US,STOCK
EURK,NASDAQ,US,STOCK
EURKR,NASDAQ,US,STOCK
EURKU,NASDAQ,US,STOCK
EURL,NYSE ARCA,US,STOCK
EURMF,EXPM,US,STOCK
EURMW,PINK,US,STOCK
EURN,NYSE,US,STOCK
EURO,CSE,US,STOCK
EUROX,NMFQS,US,STOCK
EURPF,PINK,US,STOCK
EURSTX,NMFQS,US,STOCK
EURSUX,NMFQS,US,STOCK
EURSVX,NMFQS,US,STOCK
EURSZX,NMFQS,US,STOCK
EURX,NASDAQ,US,STOCK
EURZ,BATS,US,STOCK
EUSA,NYSE ARCA,US,STOCK
EUSB,NYSE ARCA,US,STOCK
EUSC,NYSE ARCA,US,STOCK
EUSGU,NASDAQ,US,STOCK
EUSHF,OTCGREY,US,STOCK
EUSHY,PINK,US,STOCK
EUSP,PINK,US,STOCK
EUTLF,PINK,US,STOCK
EUUNF,PINK,US,STOCK
EUXL,NYSE ARCA,US,STOCK
EUXTF,PINK,US,STOCK
EUYNF,PINK,US,STOCK
EUZOF,PINK,US,STOCK
EV,NYSE ARCA,US,STOCK
EV,NYSE,US,STOCK
EV1,ASX,US,STOCK
EVA,NYSE,US,STOCK
EVAC,NASDAQ,US,STOCK
EVAGX,NMFQS,US,STOCK
EVAHF,PINK,US,STOCK
EVAI,PINK,US,STOCK
EVAIX,NMFQS,US,STOCK
EVAL,NASDAQ,US,STOCK
EVAN,NASDAQ,US,STOCK
EVAR,NASDAQ,US,STOCK
EVARF,PINK,US,STOCK
EVAV,NYSE ARCA,US,STOCK
EVAX,NASDAQ,US,STOCK
EVAZX,NMFQS,US,STOCK
EVBAX,NMFQS,US,STOCK
EVBC,OTCCE,US,STOCK
EVBCX,NMFQS,US,STOCK
EVBG,NASDAQ,US,STOCK
EVBIX,NMFQS,US,STOCK
EVBLX,NMFQS,US,STOCK
EVBN,NYSE MKT,US,STOCK
EVBRX,NMFQS,US,STOCK
EVBS,NASDAQ,US,STOCK
EVBSX,NMFQS,US,STOCK
EVC,NYSE,US,STOCK
EVCGX,NMFQS,US,STOCK
EVCLX,NMFQS,US,STOCK
EVCM,NASDAQ,US,STOCK
EVCNF,OTCGREY,US,STOCK
EVCO,PINK,US,STOCK
EVCOU,PINK,US,STOCK
EVCOW,PINK,US,STOCK
EVCTX,NMFQS,US,STOCK
EVDAX,NMFQS,US,STOCK
EVDIX,NMFQS,US,STOCK
EVDY,NYSE,US,STOCK
EVE,NYSE MKT,US,STOCK
EVE,ASX,US,STOCK
EVE-U,NYSE MKT,US,STOCK
EVE-WS,NYSE MKT,US,STOCK
EVEH,NYSE ARCA,US,STOCK
EVEIQ,PINK,US,STOCK
EVEN,NYSE ARCA,US,STOCK
EVEOF,PINK,US,STOCK
EVEP,NASDAQ,US,STOCK
EVEPQ,PINK,US,STOCK
EVEQ,NYSE,US,STOCK
EVER,NASDAQ,US,STOCK
EVER,NASDAQ,US,STOCK
EVER-P-A,NYSE,US,STOCK
EVER1,NYSE,US,STOCK
EVERX,NMFQS,US,STOCK
EVEX,NYSE,US,STOCK
EVEX-WS,NYSE,US,STOCK
EVEX-WS,NYSE,US,STOCK
EVEXX,NMFQS,US,STOCK
EVF,NYSE,US,STOCK
EVFAX,NMFQS,US,STOCK
EVFCX,NMFQS,US,STOCK
EVFGX,NMFQS,US,STOCK
EVFHX,NMFQS,US,STOCK
EVFM,OTCQB,US,STOCK
EVFMD,OTCQB,US,STOCK
EVFMX,NMFQS,US,STOCK
EVFTC,NASDAQ,US,STOCK
EVFTCNX,NMFQS,US,STOCK
EVFTX,NMFQS,US,STOCK
EVG,NYSE,US,STOCK
EVG,ASX,US,STOCK
EVG1,NYSE,US,STOCK
EVGAX,NMFQS,US,STOCK
EVGBC,NASDAQ,US,STOCK
EVGBCNX,NMFQS,US,STOCK
EVGBX,NMFQS,US,STOCK
EVGDQ,EXPM,US,STOCK
EVGEF,PINK,US,STOCK
EVGGF,PINK,US,STOCK
EVGIF,OTCQX,US,STOCK
EVGIX,NMFQS,US,STOCK
EVGLX,NMFQS,US,STOCK
EVGN,NASDAQ,US,STOCK
EVGO,NASDAQ,US,STOCK
EVGOW,NASDAQ,US,STOCK
EVGOX,NMFQS,US,STOCK
EVGPF,PINK,US,STOCK
EVGPY,PINK,US,STOCK
EVGQF,PINK,US,STOCK
EVGQY,OTCMKTS,US,STOCK
EVGR,PINK,US,STOCK
EVGRF,PINK,US,STOCK
EVGRU,PINK,US,STOCK
EVGRW,PINK,US,STOCK
EVGRX,NMFQS,US,STOCK
EVGUF,PINK,US,STOCK
EVGZF,OTCMKTS,US,STOCK
EVH,NYSE,US,STOCK
EVHC,NYSE,US,STOCK
EVHC-P,NYSE,US,STOCK
EVHEF,PINK,US,STOCK
EVHIX,NMFQS,US,STOCK
EVHMX,NMFQS,US,STOCK
EVHY,NYSE ARCA,US,STOCK
EVHYX,NMFQS,US,STOCK
EVI,NYSE MKT,US,STOCK
EVIBX,NMFQS,US,STOCK
EVIFX,NMFQS,US,STOCK
EVIGF,OTCGREY,US,STOCK
EVIM,NYSE ARCA,US,STOCK
EVIO,EXPM,US,STOCK
EVIPF,OTCMKTS,US,STOCK
EVIX,BATS,US,STOCK
EVJ,AMEX,US,STOCK
EVK,NASDAQ,US,STOCK
EVKG,PINK,US,STOCK
EVKIF,PINK,US,STOCK
EVKIY,PINK,US,STOCK
EVKRF,OTCQB,US,STOCK
EVLEF,OTCGREY,US,STOCK
EVLI,EXPM,US,STOCK
EVLLF,PINK,US,STOCK
EVLMC,NASDAQ,US,STOCK
EVLMCNX,NMFQS,US,STOCK
EVLN,NYSE ARCA,US,STOCK
EVLO,EXPM,US,STOCK
EVLU,BATS,US,STOCK
EVLV,NASDAQ,US,STOCK
EVLV1,NASDAQ,US,STOCK
EVLVQ,NASDAQ,US,STOCK
EVLVU,NASDAQ,US,STOCK
EVLVW,NASDAQ,US,STOCK
EVM,NYSE MKT,US,STOCK
EVMBX,NMFQS,US,STOCK
EVMD,NASDAQ,US,STOCK
EVMGF,EXPM,US,STOCK
EVMIF,PINK,US,STOCK
EVMLX,NMFQS,US,STOCK
EVMNX,NMFQS,US,STOCK
EVMNY,PINK,US,STOCK
EVMO,BATS,US,STOCK
EVMOX,NMFQS,US,STOCK
EVMT,NASDAQ,US,STOCK
EVMYX,NMFQS,US,STOCK
EVN,ASX,US,STOCK
EVN,NYSE,US,STOCK
EVNC,NASDAQ,US,STOCK
EVNCX,NMFQS,US,STOCK
EVNIF,OTCGREY,US,STOCK
EVNNF,OTCGREY,US,STOCK
EVNT,NYSE ARCA,US,STOCK
EVNTX,NMFQS,US,STOCK
EVNVY,PINK,US,STOCK
EVNYX,NMFQS,US,STOCK
EVO,NASDAQ,US,STOCK
EVO,ASX,US,STOCK
EVO,NYSE MKT,US,STOCK
EVOA,PINK,US,STOCK
EVOAX,NMFQS,US,STOCK
EVOCX,NMFQS,US,STOCK
EVOH,PINK,US,STOCK
EVOIX,NMFQS,US,STOCK
EVOJ,NASDAQ,US,STOCK
EVOJU,NASDAQ,US,STOCK
EVOJW,NASDAQ,US,STOCK
EVOK,NASDAQ,US,STOCK
EVOL,PINK,US,STOCK
EVOL,OTCMKTS,US,STOCK
EVOMF,OTCMKTS,US,STOCK
EVOMY,OTCMKTS,US,STOCK
EVONX,NMFQS,US,STOCK
EVOP,NASDAQ,US,STOCK
EVOQ,NASDAQ,US,STOCK
EVORX,NMFQS,US,STOCK
EVOTF,PINK,US,STOCK
EVP,AMEX,US,STOCK
EVPAX,NMFQS,US,STOCK
EVPGF,PINK,US,STOCK
EVR,ASX,US,STOCK
EVR,NYSE,US,STOCK
EVRAX,NMFQS,US,STOCK
EVRC,EXPM,US,STOCK
EVRCX,NMFQS,US,STOCK
EVREF,PINK,US,STOCK
EVRFF,PINK,US,STOCK
EVRG,NASDAQ,US,STOCK
EVRI,NYSE,US,STOCK
EVRN,OTCCE,US,STOCK
EVRRF,EXPM,US,STOCK
EVRT,PINK,US,STOCK
EVRT1,NASDAQ,US,STOCK
EVRX,OTCGREY,US,STOCK
EVRYQ,NASDAQ,US,STOCK
EVRZF,OTCCE,US,STOCK
EVS,ASX,US,STOCK
EVSAX,NMFQS,US,STOCK
EVSB,NYSE ARCA,US,STOCK
EVSBY,PINK,US,STOCK
EVSCX,NMFQS,US,STOCK
EVSD,NYSE,US,STOCK
EVSD,NASDAQ,US,STOCK
EVSEX,NMFQS,US,STOCK
EVSGX,NMFQS,US,STOCK
EVSHX,NMFQS,US,STOCK
EVSID,OTCQB,US,STOCK
EVSIX,NMFQS,US,STOCK
EVSLF,PINK,US,STOCK
EVSM,NYSE ARCA,US,STOCK
EVSNF,NASDAQ,US,STOCK
EVSO,OTCCE,US,STOCK
EVSP,PINK,US,STOCK
EVSRX,NMFQS,US,STOCK
EVSSF,PINK,US,STOCK
EVST,NASDAQ,US,STOCK
EVSTC,NASDAQ,US,STOCK
EVSTCNX,NMFQS,US,STOCK
EVSTX,NMFQS,US,STOCK
EVSV,PINK,US,STOCK
EVSYX,NMFQS,US,STOCK
EVT,ASX,US,STOCK
EVT,NYSE,US,STOCK
EVTC,NYSE,US,STOCK
EVTC1,NASDAQ,US,STOCK
EVTGF,EXPM,US,STOCK
EVTI,OTCBB,US,STOCK
EVTK,OTCGREY,US,STOCK
EVTL,NYSE,US,STOCK
EVTL,NYSE,US,STOCK
EVTL-WS,NYSE,US,STOCK
EVTL-WS,NYSE,US,STOCK
EVTMX,NMFQS,US,STOCK
EVTNF,OTCGREY,US,STOCK
EVTP,OTCCE,US,STOCK
EVTR,NASDAQ,US,STOCK
EVTS,NASDAQ,US,STOCK
EVTTX,NMFQS,US,STOCK
EVTV,NASDAQ,US,STOCK
EVTZF,PINK,US,STOCK
EVUAX,NMFQS,US,STOCK
EVUBX,NMFQS,US,STOCK
EVUCX,NMFQS,US,STOCK
EVUDX,NMFQS,US,STOCK
EVUS,BATS,US,STOCK
EVUYX,NMFQS,US,STOCK
EVV,NYSE MKT,US,STOCK
EVVAQ,EXPM,US,STOCK
EVVAX,NMFQS,US,STOCK
EVVCX,NMFQS,US,STOCK
EVVL,EXPM,US,STOCK
EVVLF,PINK,US,STOCK
EVVLX,NMFQS,US,STOCK
EVVNZ,PINK,US,STOCK
EVVRF,EXPM,US,STOCK
EVVTY,PINK,US,STOCK
EVVV,NASDAQ,US,STOCK
EVVVY,PINK,US,STOCK
EVX,NYSE ARCA,US,STOCK
EVXX,NYSE ARCA,US,STOCK
EVXXF,PINK,US,STOCK
EVY,NYSE MKT,US,STOCK
EVYAF,OTCGREY,US,STOCK
EVYM,NASDAQ,US,STOCK
EVZ,ASX,US,STOCK
EW,NYSE,US,STOCK
EWA,NYSE ARCA,US,STOCK
EWAS,BATS,US,STOCK
EWB,NYSE,US,STOCK
EWBC,NASDAQ,US,STOCK
EWC,ASX,US,STOCK
EWC,NYSE ARCA,US,STOCK
EWCLF,PINK,US,STOCK
EWCLY,OTCMKTS,US,STOCK
EWCR,OTCBB,US,STOCK
EWCS,BATS,US,STOCK
EWCZ,NASDAQ,US,STOCK
EWD,NYSE ARCA,US,STOCK
EWEAX,NMFQS,US,STOCK
EWEB,NASDAQ,US,STOCK
EWECX,NMFQS,US,STOCK
EWEIX,NMFQS,US,STOCK
EWEM,NYSE ARCA,US,STOCK
EWENX,NMFQS,US,STOCK
EWG,NYSE ARCA,US,STOCK
EWGFF,EXPM,US,STOCK
EWGS,BATS,US,STOCK
EWH,NYSE ARCA,US,STOCK
EWHS,NYSE ARCA,US,STOCK
EWHYX,NMFQS,US,STOCK
EWI,NYSE ARCA,US,STOCK
EWIIF,PINK,US,STOCK
EWJ,NYSE ARCA,US,STOCK
EWJE,NASDAQ,US,STOCK
EWJV,NASDAQ,US,STOCK
EWK,NYSE ARCA,US,STOCK
EWKS,OTCCE,US,STOCK
EWL,NYSE ARCA,US,STOCK
EWLL,EXPM,US,STOCK
EWLU,OTCQB,US,STOCK
EWM,NYSE ARCA,US,STOCK
EWMCX,NMFQS,US,STOCK
EWN,NYSE ARCA,US,STOCK
EWO,NYSE ARCA,US,STOCK
EWOOF,PINK,US,STOCK
EWP,NYSE ARCA,US,STOCK
EWPI,OTCCE,US,STOCK
EWPMF,PINK,US,STOCK
EWQ,NYSE ARCA,US,STOCK
EWQQF,PINK,US,STOCK
EWRC,PINK,US,STOCK
EWRI,NYSE ARCA,US,STOCK
EWRM,NYSE ARCA,US,STOCK
EWRS,NYSE ARCA,US,STOCK
EWS,NYSE ARCA,US,STOCK
EWSB,OTCQB,US,STOCK
EWSC,NYSE ARCA,US,STOCK
EWSI,OTCMKTS,US,STOCK
EWSS,NYSE ARCA,US,STOCK
EWT,NYSE ARCA,US,STOCK
EWTLQ,NASDAQ,US,STOCK
EWTX,NASDAQ,US,STOCK
EWU,NYSE ARCA,US,STOCK
EWUS,BATS,US,STOCK
EWV,NYSE ARCA,US,STOCK
EWW,NYSE ARCA,US,STOCK
EWX,NYSE ARCA,US,STOCK
EWY,NYSE ARCA,US,STOCK
EWZ,NYSE ARCA,US,STOCK
EWZ:FF,PINK,US,STOCK
EWZ:MU,PINK,US,STOCK
EWZS,NASDAQ,US,STOCK
EX1,ASX,US,STOCK
EXA,NASDAQ,US,STOCK
EXAC,NASDAQ,US,STOCK
EXACU,NASDAQ,US,STOCK
EXAD,PINK,US,STOCK
EXAI,NASDAQ,US,STOCK
EXAM,NYSE,US,STOCK
EXAP,NASDAQ,US,STOCK
EXAR,NYSE,US,STOCK
EXAS,NASDAQ,US,STOCK
EXAWF,PINK,US,STOCK
EXBAX,NMFQS,US,STOCK
EXBX,EXPM,US,STOCK
EXC,NASDAQ,US,STOCK
EXCAX,NMFQS,US,STOCK
EXCC,PINK,US,STOCK
EXCE,PINK,US,STOCK
EXCFD,OTCBB,US,STOCK
EXCFF,OTCBB,US,STOCK
EXCH,PINK,US,STOCK
EXCIX,NMFQS,US,STOCK
EXCL,OTCCE,US,STOCK
EXCLF,PINK,US,STOCK
EXCOF,PINK,US,STOCK
EXCPX,NMFQS,US,STOCK
EXCR,PINK,US,STOCK
EXCRX,NMFQS,US,STOCK
EXCU,NYSE,US,STOCK
EXCV-V,NASDAQ,US,STOCK
EXCVV,NASDAQ,US,STOCK
EXD,NYSE,US,STOCK
EXDAX,NMFQS,US,STOCK
EXDTQ,NASDAQ,US,STOCK
EXDVX,NMFQS,US,STOCK
EXDW,PINK,US,STOCK
EXE,NASDAQ,US,STOCK
EXEE,NASDAQ,US,STOCK
EXEEL,NASDAQ,US,STOCK
EXEEW,NASDAQ,US,STOCK
EXEEZ,NASDAQ,US,STOCK
EXEL,NASDAQ,US,STOCK
EXEO,EXPM,US,STOCK
EXER,OTCCE,US,STOCK
EXETF,PINK,US,STOCK
EXEXA,NYSE,US,STOCK
EXEXF,OTCGREY,US,STOCK
EXEYX,NMFQS,US,STOCK
EXFLX,NMFQS,US,STOCK
EXFO,NASDAQ,US,STOCK
EXFY,NASDAQ,US,STOCK
EXG,NYSE,US,STOCK
EXGI,PINK,US,STOCK
EXGYF,OTCMKTS,US,STOCK
EXH,NYSE,US,STOCK
EXHAX,NMFQS,US,STOCK
EXHI,PINK,US,STOCK
EXHID,PINK,US,STOCK
EXI,NYSE ARCA,US,STOCK
EXITX,NMFQS,US,STOCK
EXIV,BATS,US,STOCK
EXIXQ,PINK,US,STOCK
EXJPF,PINK,US,STOCK
EXK,NYSE,US,STOCK
EXL,ASX,US,STOCK
EXL,NYSE,US,STOCK
EXLA,PINK,US,STOCK
EXLGF,OTCGREY,US,STOCK
EXLMF,PINK,US,STOCK
EXLN,NASDAQ,US,STOCK
EXLP,NASDAQ,US,STOCK
EXLS,NASDAQ,US,STOCK
EXMAX,NMFQS,US,STOCK
EXMCX,NMFQS,US,STOCK
EXMGX,NMFQS,US,STOCK
EXMRF,PINK,US,STOCK
EXMT,PINK,US,STOCK
EXMWW,OTCQB,US,STOCK
EXMWW,OTCQB,US,STOCK
EXMXF,PINK,US,STOCK
EXNAX,NMFQS,US,STOCK
EXNN,EXPM,US,STOCK
EXNRF,PINK,US,STOCK
EXNRF,PINK,US,STOCK
EXNT,OTCBB,US,STOCK
EXNT1,NASDAQ,US,STOCK
EXNTX,NMFQS,US,STOCK
EXNWF,PINK,US,STOCK
EXNYX,NMFQS,US,STOCK
EXNZF,OTCGREY,US,STOCK
EXO,ASX,US,STOCK
EXOD,OTCQX,US,STOCK
EXOL,OTCBB,US,STOCK
EXOLD,OTCBB,US,STOCK
EXOPF,PINK,US,STOCK
EXOSF,OTCGREY,US,STOCK
EXOSX,NMFQS,US,STOCK
EXOTX,NMFQS,US,STOCK
EXOXF,OTCMKTS,US,STOCK
EXOZ,NASDAQ,US,STOCK
EXP,NYSE,US,STOCK
EXP,ASX,US,STOCK
EXPCU,NASDAQ,US,STOCK
EXPD,NASDAQ,US,STOCK
EXPE,NASDAQ,US,STOCK
EXPFF,OTCQB,US,STOCK
EXPGF,OTCQX,US,STOCK
EXPGY,OTCQX,US,STOCK
EXPH,OTCCE,US,STOCK
EXPI,NASDAQ,US,STOCK
EXPL,PINK,US,STOCK
EXPO,NASDAQ,US,STOCK
EXPRQ,EXPM,US,STOCK
EXPS,OTCGREY,US,STOCK
EXPZF,OTCGREY,US,STOCK
EXQNF,PINK,US,STOCK
EXR,NYSE,US,STOCK
EXR,ASX,US,STOCK
EXRG,PINK,US,STOCK
EXROF,OTCQB,US,STOCK
EXRTF,PINK,US,STOCK
EXSFF,OTCQB,US,STOCK
EXSL,OTCBB,US,STOCK
EXSO,PINK,US,STOCK
EXSPF,OTCGREY,US,STOCK
EXSR,PINK,US,STOCK
EXTAX,NMFQS,US,STOCK
EXTC,OTCMKTS,US,STOCK
EXTC,OTCGREY,US,STOCK
EXTDF,OTCGREY,US,STOCK
EXTGX,NMFQS,US,STOCK
EXTN,NYSE,US,STOCK
EXTN1,NASDAQ,US,STOCK
EXTO,PINK,US,STOCK
EXTO-W,NYSE,US,STOCK
EXTOY,PINK,US,STOCK
EXTR,NASDAQ,US,STOCK
EXWAX,NMFQS,US,STOCK
EXXAF,PINK,US,STOCK
EXXAY,PINK,US,STOCK
EXXBF,PINK,US,STOCK
EXXD,OTCGREY,US,STOCK
EXXI,NASDAQ,US,STOCK
EXXIQ,PINK,US,STOCK
EXXRF,PINK,US,STOCK
EYE,NASDAQ,US,STOCK
EYE,ASX,US,STOCK
EYE1,NYSE,US,STOCK
EYEG,NASDAQ,US,STOCK
EYEG,NASDAQ,US,STOCK
EYEGW,NASDAQ,US,STOCK
EYEN,NASDAQ,US,STOCK
EYES,NASDAQ,US,STOCK
EYES1,NASDAQ,US,STOCK
EYET,NASDAQ,US,STOCK
EYGNF,PINK,US,STOCK
EYGPF,OTCGREY,US,STOCK
EYGPF,PINK,US,STOCK
EYGY,OTCBB,US,STOCK
EYINX,NMFQS,US,STOCK
EYISX,NMFQS,US,STOCK
EYLD,BATS,US,STOCK
EYMMX,NMFQS,US,STOCK
EYMSM,PINK,US,STOCK
EYMSN,PINK,US,STOCK
EYMSP,PINK,US,STOCK
EYNON,PINK,US,STOCK
EYNOO,PINK,US,STOCK
EYNOP,PINK,US,STOCK
EYPT,NASDAQ,US,STOCK
EYRDQ,NYSE,US,STOCK
EYRYY,OTCMKTS,US,STOCK
EYSMX,NMFQS,US,STOCK
EYTGX,NMFQS,US,STOCK
EYUBY,PINK,US,STOCK
EYUSX,NMFQS,US,STOCK
EYUUF,OTCGREY,US,STOCK
EZA,NYSE ARCA,US,STOCK
EZBC,BATS,US,STOCK
EZCH,NASDAQ,US,STOCK
EZEM,NASDAQ,US,STOCK
EZEN,PINK,US,STOCK
EZET,BATS,US,STOCK
EZGO,NASDAQ,US,STOCK
EZIDF,EXPM,US,STOCK
EZJ,NYSE ARCA,US,STOCK
EZJRD,OTCMKTS,US,STOCK
EZKGF,PINK,US,STOCK
EZL,ASX,US,STOCK
EZM,NYSE ARCA,US,STOCK
EZM1,NASDAQ,US,STOCK
EZM2,NYSE,US,STOCK
EZMAX,NMFQS,US,STOCK
EZNAX,NMFQS,US,STOCK
EZNYX,NMFQS,US,STOCK
EZOO,PINK,US,STOCK
EZPW,NASDAQ,US,STOCK
EZPZ,BATS,US,STOCK
EZR,NYSE,US,STOCK
EZR1,NYSE,US,STOCK
EZRG,EXPM,US,STOCK
EZRG,EXPM,US,STOCK
EZRHF,OTCGREY,US,STOCK
EZRHY,PINK,US,STOCK
EZT,NYSE,US,STOCK
EZTCF,OTCMKTS,US,STOCK
EZTD,PINK,US,STOCK
EZTGX,NMFQS,US,STOCK
EZU,BATS,US,STOCK
EZY,NYSE ARCA,US,STOCK
EZYMF,EXPM,US,STOCK
EZZ,ASX,US,STOCK
F,NYSE,US,STOCK
F-19M,NYSE,US,STOCK
F-20S,NYSE,US,STOCK
F-24M,NYSE,US,STOCK
F-24Q,NYSE,US,STOCK
F-24R,NYSE,US,STOCK
F-25K,NYSE,US,STOCK
F-25L,NYSE,US,STOCK
F-P-B,NYSE,US,STOCK
F-P-C,NYSE,US,STOCK
F-P-D,NYSE,US,STOCK
F1F:BE,PINK,US,STOCK
F1F:DU,PINK,US,STOCK
F1F:FF,PINK,US,STOCK
F1F:MU,PINK,US,STOCK
F59801,SHE,US,STOCK
F59802,SHE,US,STOCK
F59803,SHE,US,STOCK
F59804,SHE,US,STOCK
F59805,SHE,US,STOCK
F59806,SHE,US,STOCK
F59807,SHE,US,STOCK
F59808,SHE,US,STOCK
F59809,SHE,US,STOCK
F59810,SHE,US,STOCK
F59811,SHE,US,STOCK
F59812,SHE,US,STOCK
F59813,SHE,US,STOCK
F59814,SHE,US,STOCK
F59815,SHE,US,STOCK
F59816,SHE,US,STOCK
F59819,SHE,US,STOCK
F59820,SHE,US,STOCK
F59821,SHE,US,STOCK
F59822,SHE,US,STOCK
F59823,SHE,US,STOCK
F59824,SHE,US,STOCK
F59825,SHE,US,STOCK
F59827,SHE,US,STOCK
F59828,SHE,US,STOCK
F59837,SHE,US,STOCK
F59843,SHE,US,STOCK
F59856,SHE,US,STOCK
F59978,SHE,US,STOCK
F59980,SHE,US,STOCK
F59981,SHE,US,STOCK
F59983,SHE,US,STOCK
F59988,SHE,US,STOCK
F59991,SHE,US,STOCK
F59992,SHE,US,STOCK
F59993,SHE,US,STOCK
F59994,SHE,US,STOCK
F59995,SHE,US,STOCK
F59996,SHE,US,STOCK
F59997,SHE,US,STOCK
F59998,SHE,US,STOCK
F59999,SHE,US,STOCK
FA,NASDAQ,US,STOCK
FAAAX,NMFQS,US,STOCK
FAABX,NMFQS,US,STOCK
FAACX,NMFQS,US,STOCK
FAADX,NMFQS,US,STOCK
FAAEX,NMFQS,US,STOCK
FAAFX,NMFQS,US,STOCK
FAAGLX,NMFQS,US,STOCK
FAAGX,NMFQS,US,STOCK
FAAINX,NMFQS,US,STOCK
FAAIX,NMFQS,US,STOCK
FAAJX,NMFQS,US,STOCK
FAAKKX,NMFQS,US,STOCK
FAALX,NMFQS,US,STOCK
FAAMMX,NMFQS,US,STOCK
FAANX,NMFQS,US,STOCK
FAAOX,NMFQS,US,STOCK
FAAPX,NMFQS,US,STOCK
FAAQX,NMFQS,US,STOCK
FAAR,NASDAQ,US,STOCK
FAARX,NMFQS,US,STOCK
FAAS,NASDAQ,US,STOCK
FAASSX,NMFQS,US,STOCK
FAASW,NASDAQ,US,STOCK
FAASX,NMFQS,US,STOCK
FAATX,NMFQS,US,STOCK
FAAUUX,NMFQS,US,STOCK
FAAUX,NMFQS,US,STOCK
FAAUZX,NMFQS,US,STOCK
FAAVX,NMFQS,US,STOCK
FAAWX,NMFQS,US,STOCK
FAAXX,NMFQS,US,STOCK
FAAYX,NMFQS,US,STOCK
FAAYYX,NMFQS,US,STOCK
FAAZDX,NMFQS,US,STOCK
FAB,NASDAQ,US,STOCK
FAB1,NYSE,US,STOCK
FABCX,NMFQS,US,STOCK
FABDX,NMFQS,US,STOCK
FABEX,NMFQS,US,STOCK
FABFF,PINK,US,STOCK
FABFX,NMFQS,US,STOCK
FABGX,NMFQS,US,STOCK
FABHGX,NMFQS,US,STOCK
FABHX,NMFQS,US,STOCK
FABIX,NMFQS,US,STOCK
FABJEX,NMFQS,US,STOCK
FABJX,NMFQS,US,STOCK
FABK,OTCQX,US,STOCK
FABLX,NMFQS,US,STOCK
FABMX,NMFQS,US,STOCK
FABNMX,NMFQS,US,STOCK
FABNX,NMFQS,US,STOCK
FABP,PINK,US,STOCK
FABPOX,NMFQS,US,STOCK
FABPTX,NMFQS,US,STOCK
FABQX,NMFQS,US,STOCK
FABR,PINK,US,STOCK
FABRQX,NMFQS,US,STOCK
FABRX,NMFQS,US,STOCK
FABSX,NMFQS,US,STOCK
FABTX,NMFQS,US,STOCK
FABTXX,NMFQS,US,STOCK
FABU,OTCGREY,US,STOCK
FABVX,NMFQS,US,STOCK
FABWX,NMFQS,US,STOCK
FABXX,NMFQS,US,STOCK
FABZX,NMFQS,US,STOCK
FAC,NYSE,US,STOCK
FACA,NYSE,US,STOCK
FACA-U,NYSE,US,STOCK
FACAWS,NYSE,US,STOCK
FACAX,NMFQS,US,STOCK
FACCF,OTCGREY,US,STOCK
FACCX,NMFQS,US,STOCK
FACDF,PINK,US,STOCK
FACDX,NMFQS,US,STOCK
FACE,NASDAQ,US,STOCK
